game_id,home_team,away_team,home_shots_on_goal,away_shots_on_goal,corsi_home,corsi_away,fenwick_home,fenwick_away,corsi_home_%,corsi_away_%,fenwick_home_%,fenwick_away_%
2023020047,SJS,CAR,10,22,20,50,13,29,0.2857142857142857,0.7142857142857143,0.30952380952380953,0.6904761904761905
2023020048,VGK,DAL,21,21,41,49,28,31,0.45555555555555555,0.5444444444444444,0.4745762711864407,0.5254237288135594
2023020049,OTT,WSH,22,19,47,40,31,27,0.5402298850574713,0.45977011494252873,0.5344827586206896,0.46551724137931033
2023020050,DET,PIT,20,26,38,59,30,38,0.3917525773195876,0.6082474226804123,0.4411764705882353,0.5588235294117647
2023020051,BUF,CGY,19,27,34,47,25,39,0.41975308641975306,0.5802469135802469,0.390625,0.609375
2023020052,FLA,TOR,14,19,38,45,24,25,0.4578313253012048,0.5421686746987951,0.4897959183673469,0.5102040816326531
2023020053,NYR,NSH,19,24,45,39,27,30,0.5357142857142857,0.4642857142857143,0.47368421052631576,0.5263157894736842
2023020054,PHI,EDM,27,18,35,45,33,27,0.4375,0.5625,0.55,0.45
2023020055,TBL,VAN,25,23,41,48,29,28,0.4606741573033708,0.5393258426966292,0.5087719298245614,0.49122807017543857
2023020056,MIN,LAK,28,24,45,46,38,32,0.4945054945054945,0.5054945054945055,0.5428571428571428,0.45714285714285713
2023020057,STL,ARI,20,34,37,55,29,42,0.40217391304347827,0.5978260869565217,0.4084507042253521,0.5915492957746479
2023020058,WPG,VGK,37,22,62,51,47,28,0.5486725663716814,0.45132743362831856,0.6266666666666667,0.37333333333333335
2023020059,ANA,DAL,21,20,46,43,28,34,0.5168539325842697,0.48314606741573035,0.45161290322580644,0.5483870967741935
2023020060,SEA,CAR,30,32,49,66,33,45,0.4260869565217391,0.5739130434782609,0.4230769230769231,0.5769230769230769
2023020061,COL,CHI,32,15,56,30,40,22,0.6511627906976745,0.3488372093023256,0.6451612903225806,0.3548387096774194
2023020062,SJS,BOS,21,29,49,49,34,41,0.5,0.5,0.4533333333333333,0.5466666666666666
2023020063,CBJ,CGY,25,28,56,53,39,40,0.5137614678899083,0.48623853211009177,0.4936708860759494,0.5063291139240507
2023020064,NYI,NJD,24,28,36,61,30,36,0.3711340206185567,0.6288659793814433,0.45454545454545453,0.5454545454545454
2023020065,OTT,DET,23,12,47,29,37,20,0.618421052631579,0.3815789473684211,0.6491228070175439,0.3508771929824561
2023020066,ARI,ANA,16,19,37,36,22,30,0.5068493150684932,0.4931506849315068,0.4230769230769231,0.5769230769230769
2023020067,BUF,NYI,33,19,66,37,46,27,0.6407766990291263,0.3592233009708738,0.6301369863013698,0.3698630136986301
2023020068,FLA,VAN,33,19,60,40,45,27,0.6,0.4,0.625,0.375
2023020069,MTL,WSH,20,22,48,44,31,30,0.5217391304347826,0.4782608695652174,0.5081967213114754,0.4918032786885246
2023020070,TBL,TOR,26,41,52,66,36,52,0.4406779661016949,0.559322033898305,0.4090909090909091,0.5909090909090909
2023020071,CHI,VGK,17,18,34,32,21,23,0.5151515151515151,0.48484848484848486,0.4772727272727273,0.5227272727272727
2023020072,DAL,PHI,23,32,48,60,34,46,0.4444444444444444,0.5555555555555556,0.425,0.575
2023020073,MIN,CBJ,21,36,55,72,31,49,0.4330708661417323,0.5669291338582677,0.3875,0.6125
2023020074,NSH,SJS,24,25,41,46,33,30,0.47126436781609193,0.5287356321839081,0.5238095238095238,0.47619047619047616
2023020075,STL,PIT,18,30,37,75,29,50,0.33035714285714285,0.6696428571428571,0.3670886075949367,0.6329113924050633
2023020076,COL,CAR,18,18,37,43,29,28,0.4625,0.5375,0.5087719298245614,0.49122807017543857
2023020077,EDM,WPG,32,14,50,31,42,21,0.6172839506172839,0.38271604938271603,0.6666666666666666,0.3333333333333333
2023020078,SEA,NYR,19,23,42,44,29,36,0.4883720930232558,0.5116279069767442,0.4461538461538462,0.5538461538461539
2023020079,LAK,BOS,23,20,53,41,36,30,0.5638297872340425,0.43617021276595747,0.5454545454545454,0.45454545454545453
2023020080,DET,CGY,21,26,34,47,25,38,0.41975308641975306,0.5802469135802469,0.3968253968253968,0.6031746031746031
2023020081,ANA,BOS,24,12,48,28,40,22,0.631578947368421,0.3684210526315789,0.6451612903225806,0.3548387096774194
2023020082,BUF,MTL,23,17,47,34,34,24,0.5802469135802469,0.41975308641975306,0.5862068965517241,0.41379310344827586
2023020083,WSH,TOR,22,12,44,31,34,17,0.5866666666666667,0.41333333333333333,0.6666666666666666,0.3333333333333333
2023020084,CBJ,ANA,19,18,45,36,33,24,0.5555555555555556,0.4444444444444444,0.5789473684210527,0.42105263157894735
2023020085,OTT,BUF,29,21,51,38,39,28,0.5730337078651685,0.42696629213483145,0.582089552238806,0.417910447761194
2023020086,TBL,CAR,17,24,32,52,25,35,0.38095238095238093,0.6190476190476191,0.4166666666666667,0.5833333333333334
2023020087,MTL,NJD,22,26,40,59,28,41,0.40404040404040403,0.5959595959595959,0.4057971014492754,0.5942028985507246
2023020088,PIT,DAL,28,29,57,54,41,42,0.5135135135135135,0.4864864864864865,0.4939759036144578,0.5060240963855421
2023020089,FLA,SJS,23,23,50,40,32,32,0.5555555555555556,0.4444444444444444,0.5,0.5
2023020090,NYI,COL,21,26,39,51,31,35,0.43333333333333335,0.5666666666666667,0.4696969696969697,0.5303030303030303
2023020091,DET,SEA,18,31,39,65,27,47,0.375,0.625,0.36486486486486486,0.6351351351351351
2023020092,CHI,BOS,20,37,38,55,28,45,0.40860215053763443,0.5913978494623656,0.3835616438356164,0.6164383561643836
2023020093,WPG,STL,25,16,49,29,32,22,0.6282051282051282,0.3717948717948718,0.5925925925925926,0.4074074074074074
2023020094,MIN,EDM,22,23,39,46,30,32,0.4588235294117647,0.5411764705882353,0.4838709677419355,0.5161290322580645
2023020095,NSH,VAN,14,23,31,59,21,36,0.34444444444444444,0.6555555555555556,0.3684210526315789,0.631578947368421
2023020096,CGY,NYR,20,12,50,27,34,19,0.6493506493506493,0.35064935064935066,0.6415094339622641,0.3584905660377358
2023020097,LAK,ARI,21,19,33,35,26,26,0.4852941176470588,0.5147058823529411,0.5,0.5
2023020098,VGK,PHI,24,26,58,56,31,37,0.5087719298245614,0.49122807017543857,0.45588235294117646,0.5441176470588235
2023020099,NJD,WSH,20,19,51,42,30,29,0.5483870967741935,0.45161290322580644,0.5084745762711864,0.4915254237288136
2023020100,BOS,ANA,21,22,38,38,28,29,0.5,0.5,0.49122807017543857,0.5087719298245614
2023020101,CAR,SEA,42,22,79,36,61,26,0.6869565217391305,0.3130434782608696,0.7011494252873564,0.2988505747126437
2023020102,DET,WPG,26,22,54,43,38,31,0.5567010309278351,0.44329896907216493,0.5507246376811594,0.4492753623188406
2023020103,MTL,CBJ,16,24,48,46,28,32,0.5106382978723404,0.48936170212765956,0.4666666666666667,0.5333333333333333
2023020104,PHI,MIN,29,27,51,59,36,41,0.4636363636363636,0.5363636363636364,0.4675324675324675,0.5324675324675324
2023020105,PIT,COL,28,27,45,48,36,39,0.4838709677419355,0.5161290322580645,0.48,0.52
2023020106,TBL,SJS,27,18,57,31,39,24,0.6477272727272727,0.3522727272727273,0.6190476190476191,0.38095238095238093
2023020107,NYI,OTT,30,28,53,51,35,37,0.5096153846153846,0.49038461538461536,0.4861111111111111,0.5138888888888888
2023020108,DAL,TOR,24,16,56,42,39,28,0.5714285714285714,0.42857142857142855,0.582089552238806,0.417910447761194
2023020109,CGY,STL,26,25,52,43,40,30,0.5473684210526316,0.45263157894736844,0.5714285714285714,0.42857142857142855
2023020110,EDM,NYR,27,27,61,49,43,39,0.5545454545454546,0.44545454545454544,0.524390243902439,0.47560975609756095
2023020111,VGK,CHI,16,22,38,54,26,37,0.41304347826086957,0.5869565217391305,0.4126984126984127,0.5873015873015873
2023020112,CAR,SJS,26,16,63,38,45,25,0.6237623762376238,0.37623762376237624,0.6428571428571429,0.35714285714285715
2023020113,NJD,BUF,21,20,44,39,26,31,0.5301204819277109,0.46987951807228917,0.45614035087719296,0.543859649122807
2023020114,WSH,MIN,24,21,44,35,29,26,0.5569620253164557,0.4430379746835443,0.5272727272727272,0.4727272727272727
2023020115,ARI,LAK,21,32,32,60,25,42,0.34782608695652173,0.6521739130434783,0.373134328358209,0.6268656716417911
2023020116,VAN,STL,28,12,51,22,38,19,0.6986301369863014,0.3013698630136986,0.6666666666666666,0.3333333333333333
2023020117,PHI,ANA,26,19,54,35,38,26,0.6067415730337079,0.39325842696629215,0.59375,0.40625
2023020118,FLA,SEA,35,29,64,53,50,44,0.5470085470085471,0.452991452991453,0.5319148936170213,0.46808510638297873
2023020119,BOS,DET,16,17,36,44,27,27,0.45,0.55,0.5,0.5
2023020120,CBJ,NYI,26,27,52,58,38,47,0.4727272727272727,0.5272727272727272,0.4470588235294118,0.5529411764705883
2023020121,MTL,WPG,22,37,41,62,28,48,0.39805825242718446,0.6019417475728155,0.3684210526315789,0.631578947368421
2023020122,NSH,TOR,16,28,39,53,29,36,0.42391304347826086,0.5760869565217391,0.4461538461538462,0.5538461538461539
2023020123,PIT,OTT,38,22,70,39,47,30,0.6422018348623854,0.3577981651376147,0.6103896103896104,0.38961038961038963
2023020124,VAN,NYR,13,10,36,26,26,18,0.5806451612903226,0.41935483870967744,0.5909090909090909,0.4090909090909091
2023020125,LAK,VGK,30,22,62,49,43,38,0.5585585585585585,0.44144144144144143,0.5308641975308642,0.4691358024691358
2023020126,BUF,COL,21,16,31,48,25,30,0.3924050632911392,0.6075949367088608,0.45454545454545453,0.5454545454545454
2023020127,NJD,MIN,26,19,50,37,36,26,0.5747126436781609,0.42528735632183906,0.5806451612903226,0.41935483870967744
2023020128,WSH,SJS,35,28,62,56,43,37,0.5254237288135594,0.4745762711864407,0.5375,0.4625
2023020129,EDM,CGY,28,15,49,38,38,26,0.5632183908045977,0.4367816091954023,0.59375,0.40625
2023020130,BOS,FLA,20,25,45,55,28,37,0.45,0.55,0.4307692307692308,0.5692307692307692
2023020131,PHI,CAR,21,27,40,47,36,35,0.45977011494252873,0.5402298850574713,0.5070422535211268,0.49295774647887325
2023020132,PIT,ANA,22,23,58,42,42,30,0.58,0.42,0.5833333333333334,0.4166666666666667
2023020133,TBL,SEA,28,33,59,65,42,53,0.47580645161290325,0.5241935483870968,0.4421052631578947,0.5578947368421052
2023020134,NYI,DET,32,30,61,63,50,44,0.49193548387096775,0.5080645161290323,0.5319148936170213,0.46808510638297873
2023020135,WPG,NYR,21,17,53,33,34,25,0.6162790697674418,0.38372093023255816,0.576271186440678,0.423728813559322
2023020136,DAL,CBJ,23,19,55,47,41,33,0.5392156862745098,0.46078431372549017,0.5540540540540541,0.44594594594594594
2023020137,ARI,CHI,28,26,48,53,42,36,0.4752475247524752,0.5247524752475248,0.5384615384615384,0.46153846153846156
2023020138,VGK,MTL,16,28,33,51,25,40,0.39285714285714285,0.6071428571428571,0.38461538461538464,0.6153846153846154
2023020139,TOR,LAK,23,21,36,52,29,38,0.4090909090909091,0.5909090909090909,0.43283582089552236,0.5671641791044776
2023020140,VAN,NSH,19,22,33,56,24,44,0.3707865168539326,0.6292134831460674,0.35294117647058826,0.6470588235294118
2023020141,PHI,BUF,30,12,60,33,41,22,0.6451612903225806,0.3548387096774194,0.6507936507936508,0.3492063492063492
2023020142,CGY,DAL,33,23,59,45,45,36,0.5673076923076923,0.4326923076923077,0.5555555555555556,0.4444444444444444
2023020143,COL,STL,25,20,49,40,37,32,0.550561797752809,0.449438202247191,0.5362318840579711,0.463768115942029
2023020144,ANA,ARI,19,28,28,51,22,39,0.35443037974683544,0.6455696202531646,0.36065573770491804,0.639344262295082
2023020145,BOS,TOR,34,30,63,55,47,44,0.5338983050847458,0.4661016949152542,0.5164835164835165,0.4835164835164835
2023020146,CBJ,TBL,20,21,49,52,32,30,0.48514851485148514,0.5148514851485149,0.5161290322580645,0.4838709677419355
2023020147,DET,FLA,13,16,29,39,24,27,0.4264705882352941,0.5735294117647058,0.47058823529411764,0.5294117647058824
2023020148,NYR,CAR,20,22,37,57,27,37,0.39361702127659576,0.6063829787234043,0.421875,0.578125
2023020149,OTT,LAK,18,30,36,60,25,43,0.375,0.625,0.36764705882352944,0.6323529411764706
2023020150,WSH,NYI,25,20,66,36,48,30,0.6470588235294118,0.35294117647058826,0.6153846153846154,0.38461538461538464
2023020151,MIN,NJD,20,29,45,49,33,40,0.4787234042553192,0.5212765957446809,0.4520547945205479,0.547945205479452
2023020152,EDM,DAL,36,24,70,37,50,26,0.6542056074766355,0.34579439252336447,0.6578947368421053,0.34210526315789475
2023020153,ARI,MTL,25,21,57,40,36,32,0.5876288659793815,0.41237113402061853,0.5294117647058824,0.47058823529411764
2023020154,SEA,NSH,26,16,44,38,28,28,0.5365853658536586,0.4634146341463415,0.5,0.5
2023020155,VGK,WPG,20,27,32,54,26,38,0.37209302325581395,0.627906976744186,0.40625,0.59375
2023020156,SJS,VAN,25,25,51,50,37,32,0.504950495049505,0.49504950495049505,0.5362318840579711,0.463768115942029
2023020157,BUF,PHI,19,17,42,48,30,29,0.4666666666666667,0.5333333333333333,0.5084745762711864,0.4915254237288136
2023020158,STL,NJD,28,29,45,53,34,45,0.45918367346938777,0.5408163265306123,0.43037974683544306,0.569620253164557
2023020159,EDM,NSH,28,29,51,43,39,36,0.5425531914893617,0.4574468085106383,0.52,0.48
2023020160,ARI,WPG,18,21,31,55,23,35,0.36046511627906974,0.6395348837209303,0.39655172413793105,0.603448275862069
2023020161,DET,BOS,30,22,59,38,40,27,0.6082474226804123,0.3917525773195876,0.5970149253731343,0.40298507462686567
2023020162,OTT,TBL,21,36,40,58,31,42,0.40816326530612246,0.5918367346938775,0.4246575342465753,0.5753424657534246
2023020163,PHI,LAK,16,26,39,44,27,36,0.46987951807228917,0.5301204819277109,0.42857142857142855,0.5714285714285714
2023020164,STL,MTL,30,28,56,50,41,37,0.5283018867924528,0.4716981132075472,0.5256410256410257,0.47435897435897434
2023020165,TOR,BUF,15,31,39,49,23,38,0.4431818181818182,0.5568181818181818,0.3770491803278688,0.6229508196721312
2023020166,WSH,CBJ,24,25,43,49,31,31,0.4673913043478261,0.532608695652174,0.5,0.5
2023020167,NYI,CAR,20,39,32,88,26,63,0.26666666666666666,0.7333333333333333,0.29213483146067415,0.7078651685393258
2023020168,CHI,FLA,22,32,36,64,30,43,0.36,0.64,0.410958904109589,0.589041095890411
2023020169,MIN,NYR,25,18,69,38,43,25,0.6448598130841121,0.35514018691588783,0.6323529411764706,0.36764705882352944
2023020170,SEA,CGY,15,22,35,38,24,29,0.4794520547945205,0.5205479452054794,0.4528301886792453,0.5471698113207547
2023020171,SJS,PIT,19,31,38,56,29,38,0.40425531914893614,0.5957446808510638,0.43283582089552236,0.5671641791044776
2023020172,VAN,DAL,15,14,35,29,27,24,0.546875,0.453125,0.5294117647058824,0.47058823529411764
2023020173,VGK,COL,19,30,34,71,26,43,0.3238095238095238,0.6761904761904762,0.37681159420289856,0.6231884057971014
2023020174,CHI,NJD,28,35,46,62,34,46,0.42592592592592593,0.5740740740740741,0.425,0.575
2023020175,ANA,VGK,17,25,42,47,29,37,0.47191011235955055,0.5280898876404494,0.4393939393939394,0.5606060606060606
2023020176,FLA,CBJ,38,19,81,55,52,31,0.5955882352941176,0.40441176470588236,0.6265060240963856,0.37349397590361444
2023020177,TOR,TBL,27,25,46,44,36,30,0.5111111111111111,0.4888888888888889,0.5454545454545454,0.45454545454545453
2023020178,DAL,BOS,29,18,58,38,44,22,0.6041666666666666,0.3958333333333333,0.6666666666666666,0.3333333333333333
2023020179,VAN,EDM,25,34,43,64,33,45,0.40186915887850466,0.5981308411214953,0.4230769230769231,0.5769230769230769
2023020180,CAR,BUF,17,15,44,33,32,27,0.5714285714285714,0.42857142857142855,0.5423728813559322,0.4576271186440678
2023020181,MTL,TBL,16,20,40,38,27,28,0.5128205128205128,0.48717948717948717,0.4909090909090909,0.509090909090909
2023020182,NYI,MIN,17,23,45,42,28,30,0.5172413793103449,0.4827586206896552,0.4827586206896552,0.5172413793103449
2023020183,NYR,DET,26,17,50,32,42,25,0.6097560975609756,0.3902439024390244,0.6268656716417911,0.373134328358209
2023020184,STL,WPG,18,30,37,52,28,41,0.4157303370786517,0.5842696629213483,0.4057971014492754,0.5942028985507246
2023020185,ARI,SEA,15,28,34,56,27,43,0.37777777777777777,0.6222222222222222,0.38571428571428573,0.6142857142857143
2023020186,CGY,NSH,35,17,64,32,51,22,0.6666666666666666,0.3333333333333333,0.6986301369863014,0.3013698630136986
2023020187,ANA,PIT,25,30,39,53,28,38,0.42391304347826086,0.5760869565217391,0.42424242424242425,0.5757575757575758
2023020188,COL,NJD,21,17,41,39,29,24,0.5125,0.4875,0.5471698113207547,0.4528301886792453
2023020189,SJS,PHI,15,29,40,44,21,32,0.47619047619047616,0.5238095238095238,0.39622641509433965,0.6037735849056604
2023020190,TOR,OTT,28,24,58,46,43,35,0.5576923076923077,0.4423076923076923,0.5512820512820513,0.44871794871794873
2023020191,WSH,FLA,23,22,46,41,32,30,0.5287356321839081,0.47126436781609193,0.5161290322580645,0.4838709677419355
2023020192,VGK,LAK,35,24,57,57,41,35,0.5,0.5,0.5394736842105263,0.4605263157894737
2023020193,BOS,NYI,25,23,46,54,33,35,0.46,0.54,0.4852941176470588,0.5147058823529411
2023020194,CBJ,DAL,24,26,45,63,37,45,0.4166666666666667,0.5833333333333334,0.45121951219512196,0.5487804878048781
2023020195,DET,MTL,16,19,38,42,25,29,0.475,0.525,0.46296296296296297,0.5370370370370371
2023020196,NYR,MIN,24,19,49,52,37,38,0.48514851485148514,0.5148514851485149,0.49333333333333335,0.5066666666666667
2023020197,OTT,VAN,25,15,50,36,33,20,0.5813953488372093,0.4186046511627907,0.6226415094339622,0.37735849056603776
2023020198,TBL,CHI,18,21,43,29,29,25,0.5972222222222222,0.4027777777777778,0.5370370370370371,0.46296296296296297
2023020199,STL,ARI,24,17,38,37,31,27,0.5066666666666667,0.49333333333333335,0.5344827586206896,0.46551724137931033
2023020200,WPG,NSH,25,15,39,33,28,25,0.5416666666666666,0.4583333333333333,0.5283018867924528,0.4716981132075472
2023020201,COL,SEA,24,15,51,38,32,30,0.5730337078651685,0.42696629213483145,0.5161290322580645,0.4838709677419355
2023020202,LAK,PIT,29,15,54,35,40,27,0.6067415730337079,0.39325842696629215,0.5970149253731343,0.40298507462686567
2023020203,SJS,EDM,17,28,40,63,28,38,0.3883495145631068,0.6116504854368932,0.42424242424242425,0.5757575757575758
2023020204,BUF,MIN,15,17,36,46,24,30,0.43902439024390244,0.5609756097560976,0.4444444444444444,0.5555555555555556
2023020205,FLA,CAR,30,30,50,62,37,43,0.44642857142857145,0.5535714285714286,0.4625,0.5375
2023020206,NJD,WSH,22,19,46,34,31,26,0.575,0.425,0.543859649122807,0.45614035087719296
2023020207,TOR,CGY,29,21,70,48,52,33,0.5932203389830508,0.4067796610169492,0.611764705882353,0.38823529411764707
2023020208,ANA,PHI,19,28,42,46,28,36,0.4772727272727273,0.5227272727272727,0.4375,0.5625
2023020209,VGK,SJS,37,16,64,35,47,23,0.6464646464646465,0.35353535353535354,0.6714285714285714,0.32857142857142857
2023020210,DET,CBJ,25,17,44,48,32,29,0.4782608695652174,0.5217391304347826,0.5245901639344263,0.47540983606557374
2023020211,WPG,DAL,28,20,47,37,33,25,0.5595238095238095,0.44047619047619047,0.5689655172413793,0.43103448275862066
2023020212,MTL,BOS,20,19,42,41,28,30,0.5060240963855421,0.4939759036144578,0.4827586206896552,0.5172413793103449
2023020213,OTT,CGY,24,21,48,51,37,33,0.48484848484848486,0.5151515151515151,0.5285714285714286,0.4714285714285714
2023020214,TBL,CAR,20,28,41,49,26,38,0.45555555555555555,0.5444444444444444,0.40625,0.59375
2023020215,TOR,VAN,15,22,39,47,30,35,0.45348837209302323,0.5465116279069767,0.46153846153846156,0.5384615384615384
2023020216,NYI,WSH,34,23,87,41,59,29,0.6796875,0.3203125,0.6704545454545454,0.32954545454545453
2023020217,PIT,BUF,31,32,56,55,44,46,0.5045045045045045,0.4954954954954955,0.4888888888888889,0.5111111111111111
2023020218,NSH,ARI,28,19,55,38,41,29,0.5913978494623656,0.40860215053763443,0.5857142857142857,0.4142857142857143
2023020219,COL,STL,28,32,58,43,40,34,0.5742574257425742,0.42574257425742573,0.5405405405405406,0.4594594594594595
2023020220,SEA,EDM,12,21,30,39,19,30,0.43478260869565216,0.5652173913043478,0.3877551020408163,0.6122448979591837
2023020221,LAK,PHI,27,20,66,33,44,26,0.6666666666666666,0.3333333333333333,0.6285714285714286,0.37142857142857144
2023020222,FLA,CHI,24,20,58,34,37,25,0.6304347826086957,0.3695652173913043,0.5967741935483871,0.4032258064516129
2023020223,MIN,DAL,12,17,29,36,21,25,0.4461538461538462,0.5538461538461539,0.45652173913043476,0.5434782608695652
2023020224,MTL,VAN,27,29,52,64,36,44,0.4482758620689655,0.5517241379310345,0.45,0.55
2023020225,NYR,CBJ,30,23,59,38,41,28,0.6082474226804123,0.3917525773195876,0.5942028985507246,0.4057971014492754
2023020226,ANA,SJS,29,21,52,37,40,30,0.5842696629213483,0.4157303370786517,0.5714285714285714,0.42857142857142855
2023020227,EDM,NYI,27,29,57,50,37,40,0.5327102803738317,0.4672897196261682,0.4805194805194805,0.5194805194805194
2023020228,SEA,COL,16,18,44,47,31,30,0.4835164835164835,0.5164835164835165,0.5081967213114754,0.4918032786885246
2023020229,BUF,BOS,26,21,53,41,40,29,0.5638297872340425,0.43617021276595747,0.5797101449275363,0.42028985507246375
2023020230,CBJ,PIT,20,35,42,64,36,43,0.39622641509433965,0.6037735849056604,0.45569620253164556,0.5443037974683544
2023020231,MTL,CGY,25,26,57,47,39,38,0.5480769230769231,0.4519230769230769,0.5064935064935064,0.4935064935064935
2023020232,WSH,VGK,23,32,41,59,35,44,0.41,0.59,0.4430379746835443,0.5569620253164557
2023020233,DAL,ARI,29,20,65,35,44,26,0.65,0.35,0.6285714285714286,0.37142857142857144
2023020234,NSH,ANA,15,17,38,33,24,25,0.5352112676056338,0.4647887323943662,0.4897959183673469,0.5102040816326531
2023020235,STL,TBL,28,29,46,68,34,41,0.40350877192982454,0.5964912280701754,0.4533333333333333,0.5466666666666666
2023020236,WPG,NJD,23,30,39,56,31,38,0.4105263157894737,0.5894736842105263,0.4492753623188406,0.5507246376811594
