game_id,home_team,away_team,home_o_zone_faceoff_pct,home_d_zone_faceoff_pct,home_n_zone_faceoff_pct,away_o_zone_faceoff_pct,away_d_zone_faceoff_pct,away_n_zone_faceoff_pct
2023020048,VGK,DAL,0.5238095238095238,0.47619047619047616,0.42857142857142855,0.5238095238095238,0.47619047619047616,0.5714285714285714
2023020049,OTT,WSH,0.6666666666666666,0.5833333333333334,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.6666666666666666
2023020050,DET,PIT,0.6363636363636364,0.3888888888888889,0.47368421052631576,0.6111111111111112,0.36363636363636365,0.5263157894736842
2023020051,BUF,CGY,0.4,0.35714285714285715,0.5333333333333333,0.6428571428571429,0.6,0.4666666666666667
2023020052,FLA,TOR,0.6,0.5,0.5384615384615384,0.5,0.4,0.46153846153846156
2023020053,NYR,NSH,0.4117647058823529,0.5555555555555556,0.6666666666666666,0.4444444444444444,0.5882352941176471,0.3333333333333333
2023020054,PHI,EDM,0.25,0.6666666666666666,0.6153846153846154,0.3333333333333333,0.75,0.38461538461538464
2023020055,TBL,VAN,0.35294117647058826,0.45,0.5714285714285714,0.55,0.6470588235294118,0.42857142857142855
2023020056,MIN,LAK,0.625,0.5217391304347826,0.75,0.4782608695652174,0.375,0.25
2023020057,STL,ARI,0.4090909090909091,0.4166666666666667,0.47368421052631576,0.5833333333333334,0.5909090909090909,0.5263157894736842
2023020058,WPG,VGK,0.15384615384615385,0.5,0.5454545454545454,0.5,0.8461538461538461,0.45454545454545453
2023020059,ANA,DAL,0.46153846153846156,0.15384615384615385,0.4166666666666667,0.8461538461538461,0.5384615384615384,0.5833333333333334
2023020060,SEA,CAR,0.5238095238095238,0.5882352941176471,0.6,0.4117647058823529,0.47619047619047616,0.4
2023020061,COL,CHI,0.6153846153846154,0.5555555555555556,0.6,0.4444444444444444,0.38461538461538464,0.4
2023020062,SJS,BOS,0.47058823529411764,0.6875,0.5,0.3125,0.5294117647058824,0.5
2023020063,CBJ,CGY,0.6,0.5555555555555556,0.6153846153846154,0.4444444444444444,0.4,0.38461538461538464
2023020064,NYI,NJD,0.5384615384615384,0.5,0.6111111111111112,0.5,0.46153846153846156,0.3888888888888889
2023020065,OTT,DET,0.5,0.5,0.7333333333333333,0.5,0.5,0.26666666666666666
2023020066,ARI,ANA,0.5555555555555556,0.7777777777777778,0.375,0.2222222222222222,0.4444444444444444,0.625
2023020067,BUF,NYI,0.875,0.6923076923076923,0.75,0.3076923076923077,0.125,0.25
2023020068,FLA,VAN,0.42857142857142855,0.5714285714285714,0.4375,0.42857142857142855,0.5714285714285714,0.5625
2023020069,MTL,WSH,0.5714285714285714,0.6,0.5,0.4,0.42857142857142855,0.5
2023020070,TBL,TOR,0.5555555555555556,0.52,0.7222222222222222,0.48,0.4444444444444444,0.2777777777777778
2023020071,CHI,VGK,0.4,0.3333333333333333,0.5,0.6666666666666666,0.6,0.5
2023020072,DAL,PHI,0.6153846153846154,0.5862068965517241,0.21428571428571427,0.41379310344827586,0.38461538461538464,0.7857142857142857
2023020073,MIN,CBJ,0.3,0.3181818181818182,0.3076923076923077,0.6818181818181818,0.7,0.6923076923076923
2023020074,NSH,SJS,0.42857142857142855,0.2857142857142857,0.5384615384615384,0.7142857142857143,0.5714285714285714,0.46153846153846156
2023020075,STL,PIT,0.5384615384615384,0.3888888888888889,0.6666666666666666,0.6111111111111112,0.46153846153846156,0.3333333333333333
2023020076,COL,CAR,0.6666666666666666,0.45454545454545453,0.45454545454545453,0.5454545454545454,0.3333333333333333,0.5454545454545454
2023020077,EDM,WPG,0.5217391304347826,0.5,0.4444444444444444,0.5,0.4782608695652174,0.5555555555555556
2023020078,SEA,NYR,0.5,0.47058823529411764,0.29411764705882354,0.5294117647058824,0.5,0.7058823529411765
2023020079,LAK,BOS,0.5909090909090909,0.42857142857142855,0.5,0.5714285714285714,0.4090909090909091,0.5
2023020080,DET,CGY,0.5454545454545454,0.5,0.5625,0.5,0.45454545454545453,0.4375
2023020081,ANA,BOS,0.6153846153846154,0.625,0.3333333333333333,0.375,0.38461538461538464,0.6666666666666666
2023020082,BUF,MTL,0.4444444444444444,0.42857142857142855,0.5454545454545454,0.5714285714285714,0.5555555555555556,0.45454545454545453
2023020083,WSH,TOR,0.35714285714285715,0.7142857142857143,0.3076923076923077,0.2857142857142857,0.6428571428571429,0.6923076923076923
2023020084,CBJ,ANA,0.38461538461538464,0.25,0.3076923076923077,0.75,0.6153846153846154,0.6923076923076923
2023020085,OTT,BUF,0.6190476190476191,0.5714285714285714,0.4444444444444444,0.42857142857142855,0.38095238095238093,0.5555555555555556
2023020086,TBL,CAR,0.3,0.5833333333333334,0.36363636363636365,0.4166666666666667,0.7,0.6363636363636364
2023020087,MTL,NJD,0.3,0.5882352941176471,0.35294117647058826,0.4117647058823529,0.7,0.6470588235294118
2023020088,PIT,DAL,0.5625,0.3888888888888889,0.36363636363636365,0.6111111111111112,0.4375,0.6363636363636364
2023020089,FLA,SJS,0.38461538461538464,0.5,0.3076923076923077,0.5,0.6153846153846154,0.6923076923076923
2023020090,NYI,COL,0.9,0.5,0.65,0.5,0.1,0.35
2023020091,DET,SEA,0.6,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.4,0.42857142857142855
2023020092,CHI,BOS,0.4117647058823529,0.6296296296296297,0.5,0.37037037037037035,0.5882352941176471,0.5
2023020093,WPG,STL,0.5625,0.3,0.26666666666666666,0.7,0.4375,0.7333333333333333
2023020094,MIN,EDM,0.5833333333333334,0.07692307692307693,0.35,0.9230769230769231,0.4166666666666667,0.65
2023020095,NSH,VAN,0.4166666666666667,0.5333333333333333,0.6,0.4666666666666667,0.5833333333333334,0.4
2023020096,CGY,NYR,0.6,0.6,0.8,0.4,0.4,0.2
2023020097,LAK,ARI,0.36363636363636365,0.6923076923076923,0.5833333333333334,0.3076923076923077,0.6363636363636364,0.4166666666666667
2023020098,VGK,PHI,0.55,0.625,0.5,0.375,0.45,0.5
2023020099,NJD,WSH,0.5454545454545454,0.6428571428571429,0.4117647058823529,0.35714285714285715,0.45454545454545453,0.5882352941176471
2023020100,BOS,ANA,0.45454545454545453,0.7142857142857143,0.4444444444444444,0.2857142857142857,0.5454545454545454,0.5555555555555556
2023020101,CAR,SEA,0.55,0.6153846153846154,0.5,0.38461538461538464,0.45,0.5
2023020102,DET,WPG,0.6666666666666666,0.4,0.35714285714285715,0.6,0.3333333333333333,0.6428571428571429
2023020103,MTL,CBJ,0.1,0.5625,0.45454545454545453,0.4375,0.9,0.5454545454545454
2023020104,PHI,MIN,0.2727272727272727,0.5294117647058824,0.6470588235294118,0.47058823529411764,0.7272727272727273,0.35294117647058826
2023020105,PIT,COL,0.7857142857142857,0.7142857142857143,0.38461538461538464,0.2857142857142857,0.21428571428571427,0.6153846153846154
2023020106,TBL,SJS,0.23529411764705882,0.25,0.5,0.75,0.7647058823529411,0.5
2023020107,NYI,OTT,0.4,0.47058823529411764,0.4,0.5294117647058824,0.6,0.6
2023020108,DAL,TOR,0.29411764705882354,0.5454545454545454,0.625,0.45454545454545453,0.7058823529411765,0.375
2023020109,CGY,STL,0.625,0.38461538461538464,0.8888888888888888,0.6153846153846154,0.375,0.1111111111111111
2023020110,EDM,NYR,0.5217391304347826,0.625,0.23076923076923078,0.375,0.4782608695652174,0.7692307692307693
2023020111,VGK,CHI,0.8181818181818182,0.6,0.5,0.4,0.18181818181818182,0.5
2023020112,CAR,SJS,0.391304347826087,0.4,0.4166666666666667,0.6,0.6086956521739131,0.5833333333333334
2023020113,NJD,BUF,0.4166666666666667,0.7,0.5333333333333333,0.3,0.5833333333333334,0.4666666666666667
2023020114,WSH,MIN,0.5789473684210527,0.5714285714285714,0.4,0.42857142857142855,0.42105263157894735,0.6
2023020115,ARI,LAK,0.5384615384615384,0.391304347826087,0.5,0.6086956521739131,0.46153846153846156,0.5
2023020116,VAN,STL,0.5625,0.5,0.6,0.5,0.4375,0.4
2023020117,PHI,ANA,0.7222222222222222,0.6,0.625,0.4,0.2777777777777778,0.375
2023020118,FLA,SEA,0.46153846153846156,0.5263157894736842,0.5,0.47368421052631576,0.5384615384615384,0.5
2023020119,BOS,DET,0.42857142857142855,0.5,0.5833333333333334,0.5,0.5714285714285714,0.4166666666666667
2023020120,CBJ,NYI,0.14285714285714285,0.6363636363636364,0.2857142857142857,0.36363636363636365,0.8571428571428571,0.7142857142857143
2023020121,MTL,WPG,0.18181818181818182,0.47058823529411764,0.35714285714285715,0.5294117647058824,0.8181818181818182,0.6428571428571429
2023020122,NSH,TOR,0.4375,0.25,0.38461538461538464,0.75,0.5625,0.6153846153846154
2023020123,PIT,OTT,0.38095238095238093,0.6,0.55,0.4,0.6190476190476191,0.45
2023020124,VAN,NYR,0.35714285714285715,0.3333333333333333,0.2727272727272727,0.6666666666666666,0.6428571428571429,0.7272727272727273
2023020125,LAK,VGK,0.6923076923076923,0.5,0.4444444444444444,0.5,0.3076923076923077,0.5555555555555556
2023020126,BUF,COL,0.375,0.5333333333333333,0.4444444444444444,0.4666666666666667,0.625,0.5555555555555556
2023020127,NJD,MIN,0.4666666666666667,0.4,0.4,0.6,0.5333333333333333,0.6
2023020128,WSH,SJS,0.7307692307692307,0.35714285714285715,0.2857142857142857,0.6428571428571429,0.2692307692307692,0.7142857142857143
2023020129,EDM,CGY,0.5,0.47058823529411764,0.8125,0.5294117647058824,0.5,0.1875
2023020130,BOS,FLA,0.3,0.5384615384615384,0.4,0.46153846153846156,0.7,0.6
2023020131,PHI,CAR,0.45454545454545453,0.3333333333333333,0.17391304347826086,0.6666666666666666,0.5454545454545454,0.8260869565217391
2023020132,PIT,ANA,0.8571428571428571,0.7272727272727273,0.6153846153846154,0.2727272727272727,0.14285714285714285,0.38461538461538464
2023020133,TBL,SEA,0.5,0.4,0.8571428571428571,0.6,0.5,0.14285714285714285
2023020134,NYI,DET,0.5714285714285714,0.4,0.5555555555555556,0.6,0.42857142857142855,0.4444444444444444
2023020135,WPG,NYR,0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666
2023020136,DAL,CBJ,0.75,0.5,0.5,0.5,0.25,0.5
2023020137,ARI,CHI,0.8888888888888888,0.42857142857142855,0.4117647058823529,0.5714285714285714,0.1111111111111111,0.5882352941176471
2023020138,VGK,MTL,0.46153846153846156,0.4666666666666667,0.15384615384615385,0.5333333333333333,0.5384615384615384,0.8461538461538461
2023020139,TOR,LAK,0.5833333333333334,0.7692307692307693,0.3333333333333333,0.23076923076923078,0.4166666666666667,0.6666666666666666
2023020140,VAN,NSH,0.5,0.8571428571428571,0.5333333333333333,0.14285714285714285,0.5,0.4666666666666667
2023020141,PHI,BUF,0.43478260869565216,0.5,0.6,0.5,0.5652173913043478,0.4
2023020142,CGY,DAL,0.45,0.4666666666666667,0.6153846153846154,0.5333333333333333,0.55,0.38461538461538464
2023020143,COL,STL,0.6666666666666666,0.5,0.2857142857142857,0.5,0.3333333333333333,0.7142857142857143
2023020144,ANA,ARI,0.45454545454545453,0.3157894736842105,0.5454545454545454,0.6842105263157895,0.5454545454545454,0.45454545454545453
2023020145,BOS,TOR,0.5882352941176471,0.8125,0.5,0.1875,0.4117647058823529,0.5
2023020146,CBJ,TBL,0.6666666666666666,0.5,0.15384615384615385,0.5,0.3333333333333333,0.8461538461538461
2023020147,DET,FLA,0.375,0.375,0.4,0.625,0.625,0.6
2023020148,NYR,CAR,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6923076923076923,0.6666666666666666
2023020149,OTT,LAK,0.35714285714285715,0.4666666666666667,0.7142857142857143,0.5333333333333333,0.6428571428571429,0.2857142857142857
2023020150,WSH,NYI,0.4666666666666667,0.4444444444444444,0.5333333333333333,0.5555555555555556,0.5333333333333333,0.4666666666666667
2023020151,MIN,NJD,0.2727272727272727,0.38461538461538464,0.5,0.6153846153846154,0.7272727272727273,0.5
2023020152,EDM,DAL,0.6,0.631578947368421,0.5652173913043478,0.3684210526315789,0.4,0.43478260869565216
2023020153,ARI,MTL,0.25,0.3333333333333333,0.5,0.6666666666666666,0.75,0.5
2023020154,SEA,NSH,0.4375,0.4444444444444444,0.3,0.5555555555555556,0.5625,0.7
2023020155,VGK,WPG,0.6428571428571429,0.5,0.6428571428571429,0.5,0.35714285714285715,0.35714285714285715
2023020156,SJS,VAN,0.5714285714285714,0.5714285714285714,0.5789473684210527,0.42857142857142855,0.42857142857142855,0.42105263157894735
2023020157,BUF,PHI,0.625,0.625,0.6153846153846154,0.375,0.375,0.38461538461538464
2023020158,STL,NJD,0.42857142857142855,0.5,0.18181818181818182,0.5,0.5714285714285714,0.8181818181818182
2023020159,EDM,NSH,0.125,0.4444444444444444,0.2222222222222222,0.5555555555555556,0.875,0.7777777777777778
2023020160,ARI,WPG,0.375,0.35714285714285715,0.5625,0.6428571428571429,0.625,0.4375
2023020161,DET,BOS,0.25,0.6,0.7857142857142857,0.4,0.75,0.21428571428571427
2023020162,OTT,TBL,0.2857142857142857,0.35,0.5,0.65,0.7142857142857143,0.5
2023020163,PHI,LAK,0.21428571428571427,0.5,0.45454545454545453,0.5,0.7857142857142857,0.5454545454545454
2023020164,STL,MTL,0.5,0.5,0.5,0.5,0.5,0.5
2023020165,TOR,BUF,0.625,0.7058823529411765,0.6666666666666666,0.29411764705882354,0.375,0.3333333333333333
2023020166,WSH,CBJ,0.4166666666666667,0.7142857142857143,0.5,0.2857142857142857,0.5833333333333334,0.5
2023020167,NYI,CAR,0.4375,0.391304347826087,0.42857142857142855,0.6086956521739131,0.5625,0.5714285714285714
2023020168,CHI,FLA,0.5,0.5,0.47058823529411764,0.5,0.5,0.5294117647058824
2023020169,MIN,NYR,0.25,0.3333333333333333,0.3125,0.6666666666666666,0.75,0.6875
2023020170,SEA,CGY,0.45454545454545453,0.75,0.6666666666666666,0.25,0.5454545454545454,0.3333333333333333
2023020171,SJS,PIT,0.46153846153846156,0.5,0.35,0.5,0.5384615384615384,0.65
2023020172,VAN,DAL,0.6153846153846154,0.5714285714285714,0.5833333333333334,0.42857142857142855,0.38461538461538464,0.4166666666666667
2023020173,VGK,COL,0.3333333333333333,0.45161290322580644,0.6470588235294118,0.5483870967741935,0.6666666666666666,0.35294117647058826
2023020174,CHI,NJD,0.5555555555555556,0.6666666666666666,0.375,0.3333333333333333,0.4444444444444444,0.625
2023020175,ANA,VGK,0.3,0.5,0.7647058823529411,0.5,0.7,0.23529411764705882
2023020176,FLA,CBJ,0.5238095238095238,0.4444444444444444,0.42857142857142855,0.5555555555555556,0.47619047619047616,0.5714285714285714
2023020177,TOR,TBL,0.5555555555555556,0.25,0.45,0.75,0.4444444444444444,0.55
2023020178,DAL,BOS,0.5,0.4166666666666667,0.5714285714285714,0.5833333333333334,0.5,0.42857142857142855
2023020179,VAN,EDM,0.35714285714285715,0.5217391304347826,0.29411764705882354,0.4782608695652174,0.6428571428571429,0.7058823529411765
2023020180,CAR,BUF,0.7,0.3333333333333333,0.6923076923076923,0.6666666666666666,0.3,0.3076923076923077
2023020181,MTL,TBL,0.5,0.5833333333333334,0.3888888888888889,0.4166666666666667,0.5,0.6111111111111112
2023020182,NYI,MIN,0.3,0.4117647058823529,0.8333333333333334,0.5882352941176471,0.7,0.16666666666666666
2023020183,NYR,DET,0.6,0.5,0.8,0.5,0.4,0.2
2023020184,STL,WPG,0.5,0.4117647058823529,0.5,0.5882352941176471,0.5,0.5
2023020185,ARI,SEA,0.4166666666666667,0.5294117647058824,0.42857142857142855,0.47058823529411764,0.5833333333333334,0.5714285714285714
2023020186,CGY,NSH,0.55,0.5,0.5769230769230769,0.5,0.45,0.4230769230769231
2023020187,ANA,PIT,0.36363636363636365,0.3076923076923077,0.7,0.6923076923076923,0.6363636363636364,0.3
2023020188,COL,NJD,0.35294117647058826,0.16666666666666666,0.3125,0.8333333333333334,0.6470588235294118,0.6875
2023020189,SJS,PHI,0.5,0.9166666666666666,0.75,0.08333333333333333,0.5,0.25
2023020190,TOR,OTT,0.5384615384615384,0.5833333333333334,0.5625,0.4166666666666667,0.46153846153846156,0.4375
2023020191,WSH,FLA,0.3076923076923077,0.5,0.3157894736842105,0.5,0.6923076923076923,0.6842105263157895
2023020192,VGK,LAK,0.5333333333333333,0.4666666666666667,0.6470588235294118,0.5333333333333333,0.4666666666666667,0.35294117647058826
2023020193,BOS,NYI,0.375,0.35714285714285715,0.4,0.6428571428571429,0.625,0.6
2023020194,CBJ,DAL,0.5333333333333333,0.4375,0.56,0.5625,0.4666666666666667,0.44
2023020195,DET,MTL,0.45454545454545453,0.3888888888888889,0.5833333333333334,0.6111111111111112,0.5454545454545454,0.4166666666666667
2023020196,NYR,MIN,0.6111111111111112,0.7272727272727273,0.5,0.2727272727272727,0.3888888888888889,0.5
2023020197,OTT,VAN,0.625,0.8333333333333334,0.47058823529411764,0.16666666666666666,0.375,0.5294117647058824
2023020198,TBL,CHI,0.625,0.6,0.6111111111111112,0.4,0.375,0.3888888888888889
2023020199,STL,ARI,0.8181818181818182,0.3076923076923077,0.45,0.6923076923076923,0.18181818181818182,0.55
2023020200,WPG,NSH,0.3333333333333333,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.5714285714285714
2023020201,COL,SEA,0.5,0.6,0.6470588235294118,0.4,0.5,0.35294117647058826
2023020202,LAK,PIT,0.4166666666666667,0.42105263157894735,0.6923076923076923,0.5789473684210527,0.5833333333333334,0.3076923076923077
2023020203,SJS,EDM,0.6428571428571429,0.4117647058823529,0.6923076923076923,0.5882352941176471,0.35714285714285715,0.3076923076923077
2023020204,BUF,MIN,0.6,0.25,0.3076923076923077,0.75,0.4,0.6923076923076923
2023020205,FLA,CAR,0.4,0.42857142857142855,0.391304347826087,0.5714285714285714,0.6,0.6086956521739131
2023020206,NJD,WSH,0.5,0.7777777777777778,0.5454545454545454,0.2222222222222222,0.5,0.45454545454545453
2023020207,TOR,CGY,0.5,0.5454545454545454,0.7333333333333333,0.45454545454545453,0.5,0.26666666666666666
2023020208,ANA,PHI,0.6428571428571429,0.5,0.42105263157894735,0.5,0.35714285714285715,0.5789473684210527
2023020209,VGK,SJS,0.44,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.56,0.5555555555555556
2023020210,DET,CBJ,0.625,0.7272727272727273,0.5714285714285714,0.2727272727272727,0.375,0.42857142857142855
2023020211,WPG,DAL,0.44,0.1111111111111111,0.35714285714285715,0.8888888888888888,0.56,0.6428571428571429
2023020212,MTL,BOS,0.5454545454545454,0.5,0.6,0.5,0.45454545454545453,0.4
2023020213,OTT,CGY,0.5,0.8,0.5333333333333333,0.2,0.5,0.4666666666666667
2023020214,TBL,CAR,0.5,0.45454545454545453,0.5882352941176471,0.5454545454545454,0.5,0.4117647058823529
2023020215,TOR,VAN,0.5454545454545454,0.6428571428571429,0.2,0.35714285714285715,0.45454545454545453,0.8
2023020216,NYI,WSH,0.4090909090909091,0.5,0.6,0.5,0.5909090909090909,0.4
2023020217,PIT,BUF,0.5714285714285714,0.8,0.4444444444444444,0.2,0.42857142857142855,0.5555555555555556
2023020218,NSH,ARI,0.42857142857142855,0.6,0.5,0.4,0.5714285714285714,0.5
2023020219,COL,STL,0.52,0.6923076923076923,0.5384615384615384,0.3076923076923077,0.48,0.46153846153846156
2023020220,SEA,EDM,0.47368421052631576,0.4,0.7142857142857143,0.6,0.5263157894736842,0.2857142857142857
2023020221,LAK,PHI,0.6428571428571429,0.5,0.6666666666666666,0.5,0.35714285714285715,0.3333333333333333
2023020222,FLA,CHI,0.6,0.5333333333333333,0.7692307692307693,0.4666666666666667,0.4,0.23076923076923078
2023020223,MIN,DAL,0.21428571428571427,0.3,0.35714285714285715,0.7,0.7857142857142857,0.6428571428571429
2023020224,MTL,VAN,0.7142857142857143,0.42857142857142855,0.35714285714285715,0.5714285714285714,0.2857142857142857,0.6428571428571429
2023020225,NYR,CBJ,0.7142857142857143,0.631578947368421,0.75,0.3684210526315789,0.2857142857142857,0.25
2023020226,ANA,SJS,0.5263157894736842,0.8333333333333334,0.47058823529411764,0.16666666666666666,0.47368421052631576,0.5294117647058824
2023020227,EDM,NYI,0.5714285714285714,0.5294117647058824,0.42857142857142855,0.47058823529411764,0.42857142857142855,0.5714285714285714
2023020228,SEA,COL,0.46153846153846156,0.5384615384615384,0.5,0.46153846153846156,0.5384615384615384,0.5
2023020229,BUF,BOS,0.5,0.5454545454545454,0.5833333333333334,0.45454545454545453,0.5,0.4166666666666667
2023020230,CBJ,PIT,0.6,0.5384615384615384,0.3888888888888889,0.46153846153846156,0.4,0.6111111111111112
2023020231,MTL,CGY,0.3333333333333333,0.4375,0.6470588235294118,0.5625,0.6666666666666666,0.35294117647058826
2023020232,WSH,VGK,0.2727272727272727,0.15789473684210525,0.42857142857142855,0.8421052631578947,0.7272727272727273,0.5714285714285714
2023020233,DAL,ARI,0.55,0.6,0.6666666666666666,0.4,0.45,0.3333333333333333
2023020234,NSH,ANA,0.47368421052631576,0.5,0.3076923076923077,0.5,0.5263157894736842,0.6923076923076923
2023020235,STL,TBL,0.375,0.5833333333333334,0.65,0.4166666666666667,0.625,0.35
2023020236,WPG,NJD,0.5833333333333334,0.6,0.3684210526315789,0.4,0.4166666666666667,0.631578947368421
2023020237,SJS,FLA,0.36363636363636365,0.5,0.5555555555555556,0.5,0.6363636363636364,0.4444444444444444
2023020238,CAR,PHI,0.5185185185185185,0.47368421052631576,0.26666666666666666,0.5263157894736842,0.48148148148148145,0.7333333333333333
2023020239,EDM,SEA,0.5789473684210527,0.6190476190476191,0.38461538461538464,0.38095238095238093,0.42105263157894735,0.6153846153846154
2023020240,COL,ANA,0.42857142857142855,0.5384615384615384,0.42857142857142855,0.46153846153846156,0.5714285714285714,0.5714285714285714
2023020241,VAN,NYI,0.625,0.6666666666666666,0.5,0.3333333333333333,0.375,0.5
2023020242,OTT,DET,0.45454545454545453,0.375,0.3888888888888889,0.625,0.5454545454545454,0.6111111111111112
2023020243,CBJ,ARI,0.47619047619047616,0.6363636363636364,0.5454545454545454,0.36363636363636365,0.5238095238095238,0.45454545454545453
2023020244,MTL,VGK,0.45454545454545453,0.55,0.47058823529411764,0.45,0.5454545454545454,0.5294117647058824
2023020245,PIT,NJD,0.125,0.6875,0.4375,0.3125,0.875,0.5625
