game_id,home_team,away_team,home_shots_on_goal,away_shots_on_goal,corsi_home,corsi_away,fenwick_home,fenwick_away,corsi_home_%,corsi_away_%,fenwick_home_%,fenwick_away_%
2023020072,DAL,PHI,25,40,53,74,36,56,0.41732283464566927,0.5826771653543307,0.391304347826087,0.6086956521739131
2023020073,MIN,CBJ,28,54,69,92,40,68,0.42857142857142855,0.5714285714285714,0.37037037037037035,0.6296296296296297
2023020074,NSH,SJS,34,32,57,60,44,37,0.48717948717948717,0.5128205128205128,0.5432098765432098,0.4567901234567901
2023020075,STL,PIT,21,33,45,83,36,56,0.3515625,0.6484375,0.391304347826087,0.6086956521739131
2023020076,COL,CAR,27,27,52,59,44,42,0.46846846846846846,0.5315315315315315,0.5116279069767442,0.4883720930232558
2023020077,EDM,WPG,40,27,64,50,55,36,0.5614035087719298,0.43859649122807015,0.6043956043956044,0.3956043956043956
2023020078,SEA,NYR,19,27,50,48,34,40,0.5102040816326531,0.4897959183673469,0.4594594594594595,0.5405405405405406
2023020079,LAK,BOS,34,25,76,51,54,35,0.5984251968503937,0.4015748031496063,0.6067415730337079,0.39325842696629215
2023020080,DET,CGY,30,31,52,52,40,43,0.5,0.5,0.4819277108433735,0.5180722891566265
2023020081,ANA,BOS,31,26,63,56,50,42,0.5294117647058824,0.47058823529411764,0.5434782608695652,0.45652173913043476
2023020082,BUF,MTL,37,27,69,51,51,39,0.575,0.425,0.5666666666666667,0.43333333333333335
2023020083,WSH,TOR,38,17,65,39,52,23,0.625,0.375,0.6933333333333334,0.30666666666666664
2023020084,CBJ,ANA,37,27,86,57,61,40,0.6013986013986014,0.3986013986013986,0.6039603960396039,0.39603960396039606
2023020085,OTT,BUF,38,24,65,43,49,32,0.6018518518518519,0.39814814814814814,0.6049382716049383,0.3950617283950617
2023020086,TBL,CAR,23,32,39,64,31,45,0.3786407766990291,0.6213592233009708,0.40789473684210525,0.5921052631578947
2023020087,MTL,NJD,29,34,52,78,38,55,0.4,0.6,0.40860215053763443,0.5913978494623656
2023020088,PIT,DAL,39,34,74,62,55,49,0.5441176470588235,0.45588235294117646,0.5288461538461539,0.47115384615384615
2023020089,FLA,SJS,36,28,72,49,48,39,0.5950413223140496,0.4049586776859504,0.5517241379310345,0.4482758620689655
2023020090,NYI,COL,32,39,58,72,46,52,0.4461538461538462,0.5538461538461539,0.46938775510204084,0.5306122448979592
2023020091,DET,SEA,27,38,58,82,42,61,0.4142857142857143,0.5857142857142857,0.4077669902912621,0.5922330097087378
2023020092,CHI,BOS,23,43,45,66,32,52,0.40540540540540543,0.5945945945945946,0.38095238095238093,0.6190476190476191
2023020093,WPG,STL,30,20,59,39,40,30,0.6020408163265306,0.3979591836734694,0.5714285714285714,0.42857142857142855
2023020094,MIN,EDM,32,28,57,59,42,42,0.49137931034482757,0.5086206896551724,0.5,0.5
2023020095,NSH,VAN,18,24,43,64,28,41,0.40186915887850466,0.5981308411214953,0.4057971014492754,0.5942028985507246
2023020096,CGY,NYR,26,20,65,39,42,28,0.625,0.375,0.6,0.4
2023020097,LAK,ARI,28,27,52,48,36,36,0.52,0.48,0.5,0.5
2023020098,VGK,PHI,29,28,67,58,37,39,0.536,0.464,0.4868421052631579,0.5131578947368421
2023020099,NJD,WSH,22,25,58,51,34,37,0.5321100917431193,0.46788990825688076,0.4788732394366197,0.5211267605633803
2023020100,BOS,ANA,30,32,57,60,43,47,0.48717948717948717,0.5128205128205128,0.4777777777777778,0.5222222222222223
2023020101,CAR,SEA,45,26,87,45,65,32,0.6590909090909091,0.3409090909090909,0.6701030927835051,0.32989690721649484
2023020102,DET,WPG,36,29,68,57,49,40,0.544,0.456,0.550561797752809,0.449438202247191
2023020103,MTL,CBJ,29,36,71,72,46,48,0.4965034965034965,0.5034965034965035,0.48936170212765956,0.5106382978723404
2023020104,PHI,MIN,35,28,59,63,43,45,0.48360655737704916,0.5163934426229508,0.48863636363636365,0.5113636363636364
2023020105,PIT,COL,29,31,48,64,39,48,0.42857142857142855,0.5714285714285714,0.4482758620689655,0.5517241379310345
2023020106,TBL,SJS,31,23,77,41,55,30,0.652542372881356,0.3474576271186441,0.6470588235294118,0.35294117647058826
2023020107,NYI,OTT,38,47,64,76,43,59,0.45714285714285713,0.5428571428571428,0.4215686274509804,0.5784313725490197
2023020108,DAL,TOR,32,24,73,55,48,40,0.5703125,0.4296875,0.5454545454545454,0.45454545454545453
2023020109,CGY,STL,27,35,57,57,44,43,0.5,0.5,0.5057471264367817,0.4942528735632184
2023020110,EDM,NYR,29,32,66,58,47,45,0.532258064516129,0.46774193548387094,0.5108695652173914,0.4891304347826087
2023020111,VGK,CHI,21,24,49,57,33,40,0.46226415094339623,0.5377358490566038,0.4520547945205479,0.547945205479452
2023020112,CAR,SJS,40,20,88,44,65,30,0.6666666666666666,0.3333333333333333,0.6842105263157895,0.3157894736842105
2023020113,NJD,BUF,39,27,69,53,47,40,0.5655737704918032,0.4344262295081967,0.5402298850574713,0.45977011494252873
2023020114,WSH,MIN,38,47,63,78,48,60,0.44680851063829785,0.5531914893617021,0.4444444444444444,0.5555555555555556
2023020115,ARI,LAK,24,41,39,77,30,55,0.33620689655172414,0.6637931034482759,0.35294117647058826,0.6470588235294118
2023020116,VAN,STL,35,22,70,35,50,31,0.6666666666666666,0.3333333333333333,0.6172839506172839,0.38271604938271603
2023020117,PHI,ANA,30,25,65,46,46,34,0.5855855855855856,0.4144144144144144,0.575,0.425
2023020118,FLA,SEA,37,33,68,60,53,48,0.53125,0.46875,0.5247524752475248,0.4752475247524752
2023020119,BOS,DET,31,24,57,60,47,36,0.48717948717948717,0.5128205128205128,0.5662650602409639,0.43373493975903615
2023020120,CBJ,NYI,34,34,69,74,48,58,0.4825174825174825,0.5174825174825175,0.4528301886792453,0.5471698113207547
2023020121,MTL,WPG,32,47,54,82,41,61,0.39705882352941174,0.6029411764705882,0.4019607843137255,0.5980392156862745
2023020122,NSH,TOR,24,35,55,69,42,46,0.4435483870967742,0.5564516129032258,0.4772727272727273,0.5227272727272727
2023020123,PIT,OTT,43,26,77,48,53,37,0.616,0.384,0.5888888888888889,0.4111111111111111
2023020124,VAN,NYR,33,24,69,52,48,41,0.5702479338842975,0.4297520661157025,0.5393258426966292,0.4606741573033708
2023020125,LAK,VGK,43,32,94,64,67,53,0.5949367088607594,0.4050632911392405,0.5583333333333333,0.44166666666666665
2023020126,BUF,COL,29,23,45,63,36,40,0.4166666666666667,0.5833333333333334,0.47368421052631576,0.5263157894736842
2023020127,NJD,MIN,30,34,59,68,42,48,0.4645669291338583,0.5354330708661418,0.4666666666666667,0.5333333333333333
2023020128,WSH,SJS,42,31,77,61,52,41,0.5579710144927537,0.4420289855072464,0.5591397849462365,0.44086021505376344
2023020129,EDM,CGY,33,26,58,65,45,47,0.4715447154471545,0.5284552845528455,0.4891304347826087,0.5108695652173914
2023020130,BOS,FLA,26,37,56,74,37,51,0.4307692307692308,0.5692307692307692,0.42045454545454547,0.5795454545454546
2023020131,PHI,CAR,28,32,51,52,47,40,0.49514563106796117,0.5048543689320388,0.5402298850574713,0.45977011494252873
2023020132,PIT,ANA,42,27,99,51,70,36,0.66,0.34,0.660377358490566,0.33962264150943394
2023020133,TBL,SEA,37,43,71,79,52,64,0.47333333333333333,0.5266666666666666,0.4482758620689655,0.5517241379310345
2023020134,NYI,DET,40,36,70,73,58,53,0.48951048951048953,0.5104895104895105,0.5225225225225225,0.4774774774774775
2023020135,WPG,NYR,29,26,69,51,46,39,0.575,0.425,0.5411764705882353,0.4588235294117647
2023020136,DAL,CBJ,33,25,75,58,55,41,0.5639097744360902,0.43609022556390975,0.5729166666666666,0.4270833333333333
2023020137,ARI,CHI,33,30,63,66,53,44,0.4883720930232558,0.5116279069767442,0.5463917525773195,0.4536082474226804
2023020138,VGK,MTL,28,42,52,78,41,59,0.4,0.6,0.41,0.59
2023020139,TOR,LAK,30,27,49,62,39,48,0.44144144144144143,0.5585585585585585,0.4482758620689655,0.5517241379310345
2023020140,VAN,NSH,27,29,45,64,33,51,0.41284403669724773,0.5871559633027523,0.39285714285714285,0.6071428571428571
2023020141,PHI,BUF,40,15,75,37,56,25,0.6696428571428571,0.33035714285714285,0.691358024691358,0.30864197530864196
2023020142,CGY,DAL,47,30,87,58,69,45,0.6,0.4,0.6052631578947368,0.39473684210526316
2023020143,COL,STL,28,28,59,54,43,44,0.5221238938053098,0.4778761061946903,0.4942528735632184,0.5057471264367817
2023020144,ANA,ARI,29,35,42,67,35,49,0.3853211009174312,0.6146788990825688,0.4166666666666667,0.5833333333333334
2023020145,BOS,TOR,42,37,78,71,58,55,0.5234899328859061,0.47651006711409394,0.5132743362831859,0.48672566371681414
2023020146,CBJ,TBL,28,29,63,72,43,47,0.4666666666666667,0.5333333333333333,0.4777777777777778,0.5222222222222223
2023020147,DET,FLA,22,27,46,66,35,44,0.4107142857142857,0.5892857142857143,0.4430379746835443,0.5569620253164557
2023020148,NYR,CAR,26,27,52,66,40,44,0.4406779661016949,0.559322033898305,0.47619047619047616,0.5238095238095238
2023020149,OTT,LAK,26,38,51,79,36,55,0.3923076923076923,0.6076923076923076,0.3956043956043956,0.6043956043956044
2023020150,WSH,NYI,32,21,84,42,58,35,0.6666666666666666,0.3333333333333333,0.6236559139784946,0.3763440860215054
2023020151,MIN,NJD,25,38,53,65,39,52,0.4491525423728814,0.5508474576271186,0.42857142857142855,0.5714285714285714
2023020152,EDM,DAL,49,27,98,42,72,29,0.7,0.3,0.7128712871287128,0.2871287128712871
2023020153,ARI,MTL,35,30,73,56,48,44,0.5658914728682171,0.43410852713178294,0.5217391304347826,0.4782608695652174
2023020154,SEA,NSH,31,34,56,65,36,51,0.4628099173553719,0.5371900826446281,0.41379310344827586,0.5862068965517241
2023020155,VGK,WPG,26,31,41,71,34,47,0.36607142857142855,0.6339285714285714,0.41975308641975306,0.5802469135802469
2023020156,SJS,VAN,31,33,59,67,45,46,0.46825396825396826,0.5317460317460317,0.4945054945054945,0.5054945054945055
2023020157,BUF,PHI,22,19,52,53,38,31,0.49523809523809526,0.5047619047619047,0.5507246376811594,0.4492753623188406
2023020158,STL,NJD,35,34,64,61,49,52,0.512,0.488,0.48514851485148514,0.5148514851485149
2023020159,EDM,NSH,35,34,64,51,47,44,0.5565217391304348,0.4434782608695652,0.5164835164835165,0.4835164835164835
2023020160,ARI,WPG,25,27,45,65,33,43,0.4090909090909091,0.5909090909090909,0.4342105263157895,0.5657894736842105
2023020161,DET,BOS,40,30,73,54,51,38,0.5748031496062992,0.4251968503937008,0.5730337078651685,0.42696629213483145
2023020162,OTT,TBL,28,38,58,66,41,48,0.46774193548387094,0.532258064516129,0.4606741573033708,0.5393258426966292
2023020163,PHI,LAK,24,30,55,54,39,43,0.5045871559633027,0.4954128440366973,0.47560975609756095,0.524390243902439
2023020164,STL,MTL,35,33,62,58,47,45,0.5166666666666667,0.48333333333333334,0.5108695652173914,0.4891304347826087
2023020165,TOR,BUF,28,41,61,64,43,50,0.488,0.512,0.46236559139784944,0.5376344086021505
2023020166,WSH,CBJ,27,35,54,72,40,45,0.42857142857142855,0.5714285714285714,0.47058823529411764,0.5294117647058824
2023020167,NYI,CAR,25,46,38,101,31,72,0.2733812949640288,0.7266187050359713,0.30097087378640774,0.6990291262135923
2023020168,CHI,FLA,25,40,41,83,34,54,0.33064516129032256,0.6693548387096774,0.38636363636363635,0.6136363636363636
2023020169,MIN,NYR,42,21,101,44,68,28,0.696551724137931,0.30344827586206896,0.7083333333333334,0.2916666666666667
2023020170,SEA,CGY,20,31,48,50,32,39,0.4897959183673469,0.5102040816326531,0.4507042253521127,0.5492957746478874
2023020171,SJS,PIT,26,35,54,64,41,43,0.4576271186440678,0.5423728813559322,0.4880952380952381,0.5119047619047619
2023020172,VAN,DAL,28,27,58,60,45,47,0.4915254237288136,0.5084745762711864,0.4891304347826087,0.5108695652173914
2023020173,VGK,COL,34,41,53,87,42,57,0.37857142857142856,0.6214285714285714,0.42424242424242425,0.5757575757575758
2023020174,CHI,NJD,34,41,55,72,41,53,0.4330708661417323,0.5669291338582677,0.43617021276595747,0.5638297872340425
2023020175,ANA,VGK,23,32,53,60,37,46,0.4690265486725664,0.5309734513274337,0.4457831325301205,0.5542168674698795
2023020176,FLA,CBJ,46,23,98,62,66,36,0.6125,0.3875,0.6470588235294118,0.35294117647058826
2023020177,TOR,TBL,34,31,59,51,44,36,0.5363636363636364,0.4636363636363636,0.55,0.45
2023020178,DAL,BOS,37,29,78,57,57,36,0.5777777777777777,0.4222222222222222,0.6129032258064516,0.3870967741935484
2023020179,VAN,EDM,36,43,60,79,47,55,0.4316546762589928,0.5683453237410072,0.46078431372549017,0.5392156862745098
2023020180,CAR,BUF,27,21,66,43,45,35,0.6055045871559633,0.3944954128440367,0.5625,0.4375
2023020181,MTL,TBL,26,32,61,57,41,43,0.5169491525423728,0.4830508474576271,0.4880952380952381,0.5119047619047619
2023020182,NYI,MIN,29,31,72,58,47,45,0.5538461538461539,0.4461538461538462,0.5108695652173914,0.4891304347826087
2023020183,NYR,DET,32,28,62,55,53,44,0.5299145299145299,0.4700854700854701,0.5463917525773195,0.4536082474226804
2023020184,STL,WPG,22,37,42,59,32,48,0.4158415841584158,0.5841584158415841,0.4,0.6
2023020185,ARI,SEA,30,40,58,75,47,59,0.43609022556390975,0.5639097744360902,0.44339622641509435,0.5566037735849056
2023020186,CGY,NSH,39,18,76,41,56,26,0.6495726495726496,0.3504273504273504,0.6829268292682927,0.3170731707317073
2023020187,ANA,PIT,31,36,49,61,35,45,0.44545454545454544,0.5545454545454546,0.4375,0.5625
2023020188,COL,NJD,32,23,62,49,46,32,0.5585585585585585,0.44144144144144143,0.5897435897435898,0.41025641025641024
2023020189,SJS,PHI,19,39,53,65,30,46,0.4491525423728814,0.5508474576271186,0.39473684210526316,0.6052631578947368
2023020190,TOR,OTT,30,31,62,56,45,44,0.5254237288135594,0.4745762711864407,0.5056179775280899,0.4943820224719101
2023020191,WSH,FLA,28,25,53,48,37,35,0.5247524752475248,0.4752475247524752,0.5138888888888888,0.4861111111111111
2023020192,VGK,LAK,38,33,65,79,46,50,0.4513888888888889,0.5486111111111112,0.4791666666666667,0.5208333333333334
2023020193,BOS,NYI,35,29,60,62,45,43,0.4918032786885246,0.5081967213114754,0.5113636363636364,0.48863636363636365
2023020194,CBJ,DAL,29,31,53,74,44,53,0.41732283464566927,0.5826771653543307,0.4536082474226804,0.5463917525773195
2023020195,DET,MTL,29,27,63,55,46,40,0.5338983050847458,0.4661016949152542,0.5348837209302325,0.46511627906976744
2023020196,NYR,MIN,28,26,55,63,41,48,0.4661016949152542,0.5338983050847458,0.4606741573033708,0.5393258426966292
2023020197,OTT,VAN,30,16,59,43,41,23,0.5784313725490197,0.4215686274509804,0.640625,0.359375
2023020198,TBL,CHI,33,29,67,41,47,35,0.6203703703703703,0.37962962962962965,0.573170731707317,0.4268292682926829
2023020199,STL,ARI,33,20,59,43,45,31,0.5784313725490197,0.4215686274509804,0.5921052631578947,0.40789473684210525
2023020200,WPG,NSH,37,23,56,57,41,41,0.49557522123893805,0.504424778761062,0.5,0.5
2023020201,COL,SEA,26,22,61,56,37,43,0.5213675213675214,0.47863247863247865,0.4625,0.5375
2023020202,LAK,PIT,36,20,69,49,51,35,0.5847457627118644,0.4152542372881356,0.5930232558139535,0.4069767441860465
2023020203,SJS,EDM,18,41,43,92,30,56,0.31851851851851853,0.6814814814814815,0.3488372093023256,0.6511627906976745
2023020204,BUF,MIN,25,35,55,80,37,54,0.4074074074074074,0.5925925925925926,0.4065934065934066,0.5934065934065934
2023020205,FLA,CAR,35,30,60,69,45,44,0.46511627906976744,0.5348837209302325,0.5056179775280899,0.4943820224719101
2023020206,NJD,WSH,26,27,56,51,37,39,0.5233644859813084,0.4766355140186916,0.4868421052631579,0.5131578947368421
2023020207,TOR,CGY,39,33,87,62,67,46,0.5838926174496645,0.4161073825503356,0.5929203539823009,0.40707964601769914
2023020208,ANA,PHI,38,36,78,58,55,46,0.5735294117647058,0.4264705882352941,0.5445544554455446,0.45544554455445546
2023020209,VGK,SJS,39,20,67,46,50,30,0.5929203539823009,0.40707964601769914,0.625,0.375
2023020210,DET,CBJ,28,22,51,65,36,39,0.4396551724137931,0.5603448275862069,0.48,0.52
2023020211,WPG,DAL,33,29,57,55,38,38,0.5089285714285714,0.49107142857142855,0.5,0.5
2023020212,MTL,BOS,27,28,58,58,40,40,0.5,0.5,0.5,0.5
2023020213,OTT,CGY,38,25,67,62,53,42,0.5193798449612403,0.4806201550387597,0.5578947368421052,0.4421052631578947
2023020214,TBL,CAR,22,32,44,60,29,47,0.4230769230769231,0.5769230769230769,0.3815789473684211,0.618421052631579
2023020215,TOR,VAN,22,33,54,66,40,49,0.45,0.55,0.449438202247191,0.550561797752809
2023020216,NYI,WSH,37,28,98,49,64,37,0.6666666666666666,0.3333333333333333,0.6336633663366337,0.36633663366336633
2023020217,PIT,BUF,39,35,71,62,56,49,0.5338345864661654,0.46616541353383456,0.5333333333333333,0.4666666666666667
2023020218,NSH,ARI,42,25,76,46,59,35,0.6229508196721312,0.3770491803278688,0.6276595744680851,0.3723404255319149
2023020219,COL,STL,38,42,72,57,53,44,0.5581395348837209,0.4418604651162791,0.5463917525773195,0.4536082474226804
2023020220,SEA,EDM,18,26,39,48,25,38,0.4482758620689655,0.5517241379310345,0.3968253968253968,0.6031746031746031
2023020221,LAK,PHI,37,26,78,48,55,36,0.6190476190476191,0.38095238095238093,0.6043956043956044,0.3956043956043956
2023020222,FLA,CHI,31,26,72,41,47,31,0.6371681415929203,0.36283185840707965,0.6025641025641025,0.3974358974358974
2023020223,MIN,DAL,26,37,51,69,39,52,0.425,0.575,0.42857142857142855,0.5714285714285714
2023020224,MTL,VAN,32,37,59,77,42,53,0.4338235294117647,0.5661764705882353,0.4421052631578947,0.5578947368421052
2023020225,NYR,CBJ,43,30,91,56,68,43,0.6190476190476191,0.38095238095238093,0.6126126126126126,0.38738738738738737
2023020226,ANA,SJS,44,26,78,50,60,38,0.609375,0.390625,0.6122448979591837,0.3877551020408163
2023020227,EDM,NYI,32,33,64,59,42,47,0.5203252032520326,0.4796747967479675,0.47191011235955055,0.5280898876404494
2023020228,SEA,COL,19,31,51,69,36,49,0.425,0.575,0.4235294117647059,0.5764705882352941
2023020229,BUF,BOS,34,32,64,59,50,43,0.5203252032520326,0.4796747967479675,0.5376344086021505,0.46236559139784944
2023020230,CBJ,PIT,30,41,62,72,53,50,0.4626865671641791,0.5373134328358209,0.5145631067961165,0.4854368932038835
2023020231,MTL,CGY,35,29,75,59,53,50,0.5597014925373134,0.44029850746268656,0.5145631067961165,0.4854368932038835
2023020232,WSH,VGK,31,35,54,67,47,49,0.4462809917355372,0.5537190082644629,0.4895833333333333,0.5104166666666666
2023020233,DAL,ARI,36,26,77,42,53,33,0.6470588235294118,0.35294117647058826,0.6162790697674418,0.38372093023255816
2023020234,NSH,ANA,30,20,66,42,46,32,0.6111111111111112,0.3888888888888889,0.5897435897435898,0.41025641025641024
2023020235,STL,TBL,29,30,47,73,35,44,0.39166666666666666,0.6083333333333333,0.4430379746835443,0.5569620253164557
2023020236,WPG,NJD,31,34,53,69,42,45,0.4344262295081967,0.5655737704918032,0.4827586206896552,0.5172413793103449
2023020237,SJS,FLA,22,31,42,67,37,41,0.3853211009174312,0.6146788990825688,0.47435897435897434,0.5256410256410257
2023020238,CAR,PHI,32,24,77,37,44,28,0.6754385964912281,0.32456140350877194,0.6111111111111112,0.3888888888888889
2023020239,EDM,SEA,31,35,59,79,45,54,0.427536231884058,0.572463768115942,0.45454545454545453,0.5454545454545454
2023020240,COL,ANA,38,17,55,37,48,27,0.5978260869565217,0.40217391304347827,0.64,0.36
2023020241,VAN,NYI,43,33,87,58,63,42,0.6,0.4,0.6,0.4
2023020242,OTT,DET,34,41,57,76,45,60,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.5714285714285714
2023020243,CBJ,ARI,41,32,89,53,60,40,0.6267605633802817,0.3732394366197183,0.6,0.4
2023020244,MTL,VGK,28,42,51,96,37,66,0.3469387755102041,0.6530612244897959,0.3592233009708738,0.6407766990291263
2023020245,PIT,NJD,23,31,47,52,37,41,0.47474747474747475,0.5252525252525253,0.47435897435897434,0.5256410256410257
2023020246,CHI,TBL,14,32,38,66,23,53,0.36538461538461536,0.6346153846153846,0.3026315789473684,0.6973684210526315
2023020247,CGY,VAN,39,22,78,53,56,36,0.5954198473282443,0.40458015267175573,0.6086956521739131,0.391304347826087
2023020248,SEA,NYI,39,29,71,71,60,49,0.5,0.5,0.5504587155963303,0.44954128440366975
2023020249,LAK,FLA,27,31,52,70,33,44,0.4262295081967213,0.5737704918032787,0.42857142857142855,0.5714285714285714
2023020250,SJS,STL,35,45,52,80,43,56,0.3939393939393939,0.6060606060606061,0.43434343434343436,0.5656565656565656
2023020251,DET,TOR,29,29,61,58,41,40,0.5126050420168067,0.48739495798319327,0.5061728395061729,0.49382716049382713
2023020252,WPG,BUF,18,28,46,61,34,43,0.42990654205607476,0.5700934579439252,0.44155844155844154,0.5584415584415584
2023020253,ANA,FLA,35,35,63,76,49,47,0.45323741007194246,0.5467625899280576,0.5104166666666666,0.4895833333333333
2023020254,OTT,MIN,34,27,68,59,45,40,0.5354330708661418,0.4645669291338583,0.5294117647058824,0.47058823529411764
2023020255,PHI,VGK,38,31,74,70,45,43,0.5138888888888888,0.4861111111111111,0.5113636363636364,0.48863636363636365
2023020256,NSH,CHI,31,31,60,52,50,37,0.5357142857142857,0.4642857142857143,0.5747126436781609,0.42528735632183906
2023020257,TBL,EDM,24,42,51,73,38,55,0.4112903225806452,0.5887096774193549,0.40860215053763443,0.5913978494623656
2023020258,BOS,MTL,44,22,79,37,67,24,0.6810344827586207,0.31896551724137934,0.7362637362637363,0.26373626373626374
2023020259,CAR,PIT,34,28,65,55,52,41,0.5416666666666666,0.4583333333333333,0.5591397849462365,0.44086021505376344
2023020260,CGY,NYI,43,37,80,66,58,49,0.547945205479452,0.4520547945205479,0.5420560747663551,0.45794392523364486
2023020261,NJD,NYR,33,35,68,63,48,46,0.5190839694656488,0.48091603053435117,0.5106382978723404,0.48936170212765956
2023020262,WPG,ARI,26,18,42,48,35,27,0.4666666666666667,0.5333333333333333,0.5645161290322581,0.43548387096774194
2023020263,WSH,CBJ,26,36,52,79,36,58,0.3969465648854962,0.6030534351145038,0.3829787234042553,0.6170212765957447
2023020264,DAL,COL,28,38,54,67,41,52,0.4462809917355372,0.5537190082644629,0.44086021505376344,0.5591397849462365
2023020265,VAN,SEA,24,26,55,46,35,36,0.5445544554455446,0.45544554455445546,0.49295774647887325,0.5070422535211268
2023020266,LAK,STL,31,30,67,67,50,45,0.5,0.5,0.5263157894736842,0.47368421052631576
2023020267,MIN,TOR,36,25,68,59,50,41,0.5354330708661418,0.4645669291338583,0.5494505494505495,0.45054945054945056
2023020268,PHI,CBJ,27,22,55,58,41,38,0.48672566371681414,0.5132743362831859,0.5189873417721519,0.4810126582278481
2023020269,PIT,VGK,32,38,70,75,49,57,0.4827586206896552,0.5172413793103449,0.46226415094339623,0.5377358490566038
2023020270,CHI,BUF,26,20,59,41,41,31,0.59,0.41,0.5694444444444444,0.4305555555555556
2023020271,ANA,STL,31,32,49,57,36,46,0.46226415094339623,0.5377358490566038,0.43902439024390244,0.5609756097560976
2023020272,FLA,EDM,33,29,59,62,44,44,0.48760330578512395,0.512396694214876,0.5,0.5
2023020273,TBL,BOS,47,27,78,46,55,35,0.6290322580645161,0.3709677419354839,0.6111111111111112,0.3888888888888889
2023020274,DAL,NYR,36,33,75,63,52,52,0.5434782608695652,0.45652173913043476,0.5,0.5
2023020275,NSH,COL,30,29,64,47,39,35,0.5765765765765766,0.42342342342342343,0.527027027027027,0.47297297297297297
2023020276,ARI,LAK,31,25,65,50,49,38,0.5652173913043478,0.43478260869565216,0.5632183908045977,0.4367816091954023
2023020277,SEA,CGY,31,31,67,56,47,42,0.5447154471544715,0.45528455284552843,0.5280898876404494,0.47191011235955055
2023020278,VAN,SJS,37,28,72,58,52,40,0.5538461538461539,0.4461538461538462,0.5652173913043478,0.43478260869565216
2023020279,CAR,EDM,27,23,61,58,40,39,0.5126050420168067,0.48739495798319327,0.5063291139240507,0.4936708860759494
2023020280,CBJ,CHI,26,36,52,69,40,49,0.4297520661157025,0.5702479338842975,0.449438202247191,0.550561797752809
2023020281,DET,NJD,28,16,45,55,36,34,0.45,0.55,0.5142857142857142,0.4857142857142857
2023020282,FLA,BOS,28,25,74,49,49,34,0.6016260162601627,0.3983739837398374,0.5903614457831325,0.40963855421686746
2023020283,PIT,NYR,32,36,76,60,49,46,0.5588235294117647,0.4411764705882353,0.5157894736842106,0.4842105263157895
2023020284,TBL,WPG,33,32,71,51,47,39,0.5819672131147541,0.4180327868852459,0.5465116279069767,0.45348837209302323
2023020285,WSH,BUF,30,27,54,67,41,42,0.4462809917355372,0.5537190082644629,0.4939759036144578,0.5060240963855421
2023020286,NYI,PHI,25,36,50,83,36,56,0.37593984962406013,0.6240601503759399,0.391304347826087,0.6086956521739131
2023020287,ARI,STL,25,31,67,60,51,45,0.5275590551181102,0.47244094488188976,0.53125,0.46875
2023020288,NSH,CGY,45,26,73,50,59,35,0.5934959349593496,0.4065040650406504,0.6276595744680851,0.3723404255319149
2023020289,DAL,VGK,32,26,66,42,47,32,0.6111111111111112,0.3888888888888889,0.5949367088607594,0.4050632911392405
2023020290,ANA,MTL,33,28,67,52,50,38,0.5630252100840336,0.4369747899159664,0.5681818181818182,0.4318181818181818
2023020291,COL,VAN,25,29,57,55,32,41,0.5089285714285714,0.49107142857142855,0.4383561643835616,0.5616438356164384
2023020292,SEA,SJS,30,14,66,32,41,19,0.673469387755102,0.32653061224489793,0.6833333333333333,0.31666666666666665
2023020293,BOS,DET,27,28,56,48,42,39,0.5384615384615384,0.46153846153846156,0.5185185185185185,0.48148148148148145
2023020294,PHI,NYR,37,19,63,48,48,33,0.5675675675675675,0.43243243243243246,0.5925925925925926,0.4074074074074074
2023020295,CHI,TOR,34,37,69,66,46,46,0.5111111111111111,0.4888888888888889,0.5,0.5
2023020296,NJD,CBJ,38,28,79,57,50,41,0.5808823529411765,0.41911764705882354,0.5494505494505495,0.45054945054945056
2023020297,STL,NSH,39,35,67,51,46,43,0.5677966101694916,0.4322033898305085,0.5168539325842697,0.48314606741573035
2023020298,WSH,EDM,25,35,42,66,33,52,0.3888888888888889,0.6111111111111112,0.38823529411764707,0.611764705882353
2023020299,ANA,LAK,31,31,55,59,43,47,0.4824561403508772,0.5175438596491229,0.4777777777777778,0.5222222222222223
2023020300,SJS,MTL,37,28,67,65,49,44,0.5075757575757576,0.49242424242424243,0.5268817204301075,0.4731182795698925
2023020301,BUF,PIT,34,33,73,58,60,45,0.5572519083969466,0.44274809160305345,0.5714285714285714,0.42857142857142855
2023020302,OTT,NYI,31,26,82,50,49,32,0.6212121212121212,0.3787878787878788,0.6049382716049383,0.3950617283950617
2023020303,CAR,TBL,24,14,68,30,46,23,0.6938775510204082,0.30612244897959184,0.6666666666666666,0.3333333333333333
2023020304,FLA,WPG,33,31,70,54,46,43,0.5645161290322581,0.43548387096774194,0.5168539325842697,0.48314606741573035
2023020305,DAL,CGY,28,27,50,60,40,40,0.45454545454545453,0.5454545454545454,0.5,0.5
2023020306,MIN,COL,21,25,45,65,35,47,0.4090909090909091,0.5909090909090909,0.4268292682926829,0.573170731707317
2023020307,SEA,VAN,24,27,58,59,37,45,0.49572649572649574,0.5042735042735043,0.45121951219512196,0.5487804878048781
2023020308,NYR,BOS,40,31,74,61,59,44,0.5481481481481482,0.45185185185185184,0.5728155339805825,0.42718446601941745
